split,frame,hand_slot,recovered_tool,containment,margin,img_h,img_w
val,10_1_0784,Left Hand Tool,Tweezers,1.0,0.8402,1080,1920
val,10_1_1591,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,09_1_0880,Right Hand Tool,Electric Cautery,0.998,0.9131,1080,1920
val,10_1_0986,Left Hand Tool,Tweezers,1.0,0.9049,1080,1920
val,09_1_0806,Right Hand Tool,Electric Cautery,0.9983,0.9125,1080,1920
val,10_1_0354,Left Hand Tool,Suction Cannula,1.0,0.6147,1080,1920
val,09_1_1009,Right Hand Tool,Electric Cautery,0.9973,0.9973,1080,1920
val,10_1_0294,Two Hands Tool,Syringe,1.0,0.2829,1080,1920
val,10_1_0526,Left Hand Tool,Tweezers,0.9987,0.7571,1080,1920
val,09_1_0592,Left Hand Tool,Gauze,1.0,0.4868,1080,1920
val,10_1_0554,Left Hand Tool,Tweezers,1.0,0.8957,1080,1920
val,10_1_1565,Right Hand Tool,Needle Holders,0.9995,0.7168,1080,1920
val,10_1_0432,Left Hand Tool,Suction Cannula,1.0,1.0,1080,1920
val,09_1_0523,Right Hand Tool,Scalpel,0.9989,0.9989,1080,1920
val,10_1_0380,Right Hand Tool,Scalpel,0.9976,0.9976,1080,1920
val,10_1_0545,Left Hand Tool,Suction Cannula,0.9974,0.5433,1080,1920
val,10_1_0340,Right Hand Tool,Scalpel,0.9986,0.9336,1080,1920
val,09_1_0607,Left Hand Tool,Gauze,1.0,1.0,1080,1920
val,10_1_0525,Left Hand Tool,Tweezers,1.0,0.6805,1080,1920
val,10_1_1605,Right Hand Tool,Needle Holders,0.9976,0.6566,1080,1920
val,10_1_0382,Left Hand Tool,Suction Cannula,1.0,0.6647,1080,1920
val,10_1_0762,Right Hand Tool,Needle Holders,0.9999,0.9809,1080,1920
val,10_1_1170,Right Hand Tool,Scissors,0.9968,0.1875,1080,1920
val,09_1_0873,Two Hands Tool,Electric Cautery,0.9986,0.8256,1080,1920
val,10_1_0440,Left Hand Tool,Suction Cannula,0.9997,0.932,1080,1920
val,10_1_1113,Left Hand Tool,Suction Cannula,1.0,1.0,1080,1920
val,10_1_0896,Right Hand Tool,Needle Holders,0.9944,0.665,1080,1920
val,10_1_0566,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,09_1_0401,Two Hands Tool,Syringe,0.9996,0.9996,1080,1920
val,10_1_1515,Right Hand Tool,Needle Holders,0.9716,0.7701,1080,1920
val,10_1_1457,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,09_1_0673,Left Hand Tool,Gauze,0.9978,0.9978,1080,1920
val,10_1_1664,Right Hand Tool,Needle Holders,0.999,0.5976,1080,1920
val,09_1_0492,Two Hands Tool,Scalpel,0.9963,0.9963,1080,1920
val,10_1_1631,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0745,Left Hand Tool,Tweezers,1.0,0.8405,1080,1920
val,09_1_0784,Left Hand Tool,Gauze,1.0,0.567,1080,1920
val,10_1_0608,Right Hand Tool,Scissors,1.0,0.8403,1080,1920
val,09_1_1007,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0457,Left Hand Tool,Suction Cannula,1.0,0.9743,1080,1920
val,10_1_0349,Right Hand Tool,Bipolar Forceps,0.9974,0.8194,1080,1920
val,09_1_0543,Left Hand Tool,Scalpel,1.0,0.0114,1080,1920
val,09_1_0828,Left Hand Tool,Forceps,1.0,0.9927,1080,1920
val,10_1_0598,Right Hand Tool,Bipolar Forceps,0.9867,0.9233,1080,1920
val,09_1_0714,Right Hand Tool,Gauze,0.9864,0.3147,1080,1920
val,09_1_0571,Left Hand Tool,Gauze,0.99,0.697,1080,1920
val,10_1_0511,Right Hand Tool,Raspatory,0.9978,0.9978,1080,1920
val,10_1_0941,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_1576,Left Hand Tool,Tweezers,0.9979,0.8231,1080,1920
val,09_1_0666,Right Hand Tool,Scissors,0.9992,0.8072,1080,1920
val,10_1_1519,Right Hand Tool,Needle Holders,0.9996,0.6597,1080,1920
val,10_1_0280,Two Hands Tool,Syringe,0.9588,0.5101,1080,1920
val,10_1_1600,Left Hand Tool,Tweezers,1.0,0.8909,1080,1920
val,10_1_0591,Right Hand Tool,Bipolar Forceps,0.9739,0.5091,1080,1920
val,10_1_1543,Right Hand Tool,Needle Holders,0.9987,0.641,1080,1920
val,10_1_1660,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0351,Right Hand Tool,Scissors,1.0,0.9636,1080,1920
val,10_1_1592,Right Hand Tool,Needle Holders,0.9999,0.9458,1080,1920
val,10_1_1530,Left Hand Tool,Tweezers,0.9997,0.9174,1080,1920
val,09_1_0532,Left Hand Tool,Gauze,0.9997,0.9997,1080,1920
val,10_1_0506,Right Hand Tool,Raspatory,1.0,1.0,1080,1920
val,09_1_0989,Left Hand Tool,Tweezers,0.9886,0.9886,1080,1920
val,10_1_1005,Left Hand Tool,Tweezers,1.0,0.8209,1080,1920
val,10_1_1603,Right Hand Tool,Needle Holders,0.9381,0.3616,1080,1920
val,10_1_0560,Right Hand Tool,Scissors,0.999,0.3475,1080,1920
val,10_1_1077,Left Hand Tool,Mouth Gag,1.0,0.6698,1080,1920
val,09_1_0816,Right Hand Tool,Electric Cautery,0.998,0.8903,1080,1920
val,10_1_1433,Left Hand Tool,Tweezers,0.9998,0.76,1080,1920
val,10_1_1529,Left Hand Tool,Tweezers,1.0,0.879,1080,1920
val,09_1_0722,Left Hand Tool,Gauze,1.0,0.6986,1080,1920
val,10_1_0924,Right Hand Tool,Needle Holders,0.9992,0.7675,1080,1920
val,10_1_0966,Left Hand Tool,Suction Cannula,0.9976,0.8299,1080,1920
val,10_1_0366,Two Hands Tool,Scissors,0.9981,0.791,1080,1920
val,10_1_1095,Right Hand Tool,Needle Holders,0.9966,0.9275,1080,1920
val,10_1_1410,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0842,Right Hand Tool,Needle Holders,0.9983,0.7193,1080,1920
val,10_1_1666,Left Hand Tool,Tweezers,0.9985,0.6901,1080,1920
val,10_1_0726,Left Hand Tool,Tweezers,1.0,0.8395,1080,1920
val,10_1_0442,Right Hand Tool,Scissors,0.9799,0.4507,1080,1920
val,10_1_0491,Left Hand Tool,Suction Cannula,1.0,0.6425,1080,1920
val,10_1_1030,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_1526,Left Hand Tool,Tweezers,1.0,0.8708,1080,1920
val,10_1_0852,Left Hand Tool,Suction Cannula,0.9982,0.6433,1080,1920
val,10_1_0731,Right Hand Tool,Scissors,0.9909,0.4368,1080,1920
val,10_1_0691,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_1200,Right Hand Tool,Bipolar Forceps,0.9978,0.6264,1080,1920
val,10_1_1425,Right Hand Tool,Needle Holders,0.9976,0.9976,1080,1920
val,09_1_0814,Left Hand Tool,Gauze,1.0,0.7165,1080,1920
val,10_1_0766,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_1003,Left Hand Tool,Tweezers,0.9437,0.7927,1080,1920
val,10_1_0412,Left Hand Tool,Suction Cannula,1.0,0.8616,1080,1920
val,10_1_0879,Right Hand Tool,Needle Holders,0.9993,0.9375,1080,1920
val,09_1_0720,Right Hand Tool,Forceps,0.9795,0.2394,1080,1920
val,10_1_1193,Two Hands Tool,Bipolar Forceps,0.9914,0.7931,1080,1920
val,10_1_0333,Right Hand Tool,Scalpel,1.0,0.971,1080,1920
val,09_1_0865,Left Hand Tool,Gauze,1.0,1.0,1080,1920
val,09_1_0588,Left Hand Tool,Gauze,0.9999,0.3783,1080,1920
val,09_1_0994,Right Hand Tool,Scissors,1.0,1.0,1080,1920
val,10_1_0755,Right Hand Tool,Needle Holders,0.9985,0.9985,1080,1920
val,09_1_0534,Right Hand Tool,Scalpel,0.9994,0.9994,1080,1920
val,09_1_0736,Left Hand Tool,Hook,0.9883,0.7397,1080,1920
val,09_1_0844,Left Hand Tool,Gauze,0.9734,0.9676,1080,1920
val,09_1_0733,Left Hand Tool,Gauze,1.0,0.5282,1080,1920
val,10_1_0534,Right Hand Tool,Scissors,1.0,0.6475,1080,1920
val,09_1_0677,Right Hand Tool,Scissors,0.9921,0.9921,1080,1920
val,10_1_0408,Right Hand Tool,Raspatory,1.0,0.9293,1080,1920
val,10_1_0507,Left Hand Tool,Suction Cannula,0.9968,0.8177,1080,1920
val,10_1_1404,Right Hand Tool,Needle Holders,0.9993,0.7304,1080,1920
val,10_1_1680,Two Hands Tool,Needle Holders,1.0,0.63,1080,1920
val,10_1_0706,Left Hand Tool,Tweezers,1.0,0.8423,1080,1920
val,10_1_0802,Right Hand Tool,Needle Holders,0.9975,0.7337,1080,1920
val,10_1_1037,Right Hand Tool,Needle Holders,0.9983,0.6655,1080,1920
val,10_1_1448,Right Hand Tool,Needle Holders,0.9982,0.6544,1080,1920
val,09_1_0869,Left Hand Tool,Gauze,1.0,0.3492,1080,1920
val,09_1_0581,Left Hand Tool,Gauze,1.0,0.9323,1080,1920
val,09_1_0515,Right Hand Tool,Scalpel,0.9994,0.9994,1080,1920
val,10_1_0610,Left Hand Tool,Suction Cannula,0.964,0.8202,1080,1920
val,09_1_0570,Left Hand Tool,Gauze,1.0,1.0,1080,1920
val,10_1_1499,Right Hand Tool,Needle Holders,0.9997,0.498,1080,1920
val,10_1_0265,Two Hands Tool,Syringe,1.0,0.8638,1080,1920
val,10_1_0374,Left Hand Tool,Suction Cannula,1.0,0.5933,1080,1920
val,10_1_0992,Left Hand Tool,Tweezers,0.9792,0.4022,1080,1920
val,10_1_1009,Right Hand Tool,Needle Holders,0.999,0.5378,1080,1920
val,10_1_0751,Right Hand Tool,Needle Holders,0.9983,0.7479,1080,1920
val,09_1_0735,Right Hand Tool,Forceps,1.0,0.9697,1080,1920
val,09_1_0527,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
val,09_1_0671,Right Hand Tool,Scissors,0.9729,0.9729,1080,1920
val,10_1_0921,Right Hand Tool,Raspatory,1.0,0.7741,1080,1920
val,10_1_0502,Right Hand Tool,Scissors,1.0,0.9976,1080,1920
val,09_1_0731,Left Hand Tool,Gauze,0.9998,0.9687,1080,1920
val,10_1_0498,Right Hand Tool,Scissors,0.9994,0.9837,1080,1920
val,10_1_1531,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
val,10_1_1578,Right Hand Tool,Needle Holders,0.9995,0.6345,1080,1920
val,10_1_1389,Left Hand Tool,Tweezers,1.0,0.7503,1080,1920
val,09_1_0655,Left Hand Tool,Tweezers,1.0,0.9844,1080,1920
val,10_1_0899,Left Hand Tool,Tweezers,0.999,0.999,1080,1920
val,10_1_0694,Left Hand Tool,Tweezers,1.0,0.4988,1080,1920
val,10_1_1605,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0335,Right Hand Tool,Scalpel,0.9992,0.4225,1080,1920
val,10_1_0716,Right Hand Tool,Scissors,0.9997,0.5905,1080,1920
val,10_1_1451,Left Hand Tool,Tweezers,0.9997,0.6713,1080,1920
val,10_1_1149,Left Hand Tool,Suction Cannula,0.9904,0.3352,1080,1920
val,10_1_1627,Right Hand Tool,Needle Holders,0.9746,0.8465,1080,1920
val,09_1_0615,Right Hand Tool,Scalpel,0.9982,0.9982,1080,1920
val,10_1_0814,Left Hand Tool,Tweezers,1.0,0.835,1080,1920
val,10_1_1075,Right Hand Tool,Needle Holders,0.9988,0.7208,1080,1920
val,09_1_0625,Right Hand Tool,Scalpel,0.9971,0.9971,1080,1920
val,10_1_0396,Left Hand Tool,Suction Cannula,1.0,0.6371,1080,1920
val,10_1_0904,Right Hand Tool,Needle Holders,0.9984,0.6703,1080,1920
val,09_1_0840,Right Hand Tool,Electric Cautery,0.9964,0.5434,1080,1920
val,10_1_0895,Left Hand Tool,Tweezers,0.9991,0.9161,1080,1920
val,09_1_0587,Right Hand Tool,Scalpel,0.997,0.3827,1080,1920
val,09_1_0860,Left Hand Tool,Gauze,1.0,1.0,1080,1920
val,10_1_0422,Right Hand Tool,Scissors,0.9978,0.9936,1080,1920
val,10_1_0579,Left Hand Tool,Tweezers,1.0,0.9175,1080,1920
val,09_1_0534,Left Hand Tool,Gauze,0.9991,0.9991,1080,1920
val,09_1_0396,Two Hands Tool,Syringe,0.9981,0.9981,1080,1920
val,09_1_0764,Left Hand Tool,Hook,0.91,0.6684,1080,1920
val,10_1_0958,Left Hand Tool,Tweezers,0.9998,0.6298,1080,1920
val,10_1_0510,Right Hand Tool,Raspatory,0.9976,0.9976,1080,1920
val,10_1_0400,Right Hand Tool,Scissors,0.9912,0.8424,1080,1920
val,09_1_1009,Left Hand Tool,Tweezers,0.9978,0.9978,1080,1920
val,10_1_0425,Left Hand Tool,Suction Cannula,0.9999,0.936,1080,1920
val,10_1_0522,Right Hand Tool,Scissors,0.9979,0.6243,1080,1920
val,10_1_1192,Left Hand Tool,Suction Cannula,0.984,0.4567,1080,1920
val,10_1_0936,Right Hand Tool,Needle Holders,0.9957,0.6933,1080,1920
val,10_1_1194,Two Hands Tool,Bipolar Forceps,0.9826,0.8578,1080,1920
val,10_1_0957,Two Hands Tool,Tweezers,0.997,0.4911,1080,1920
val,09_1_0640,Right Hand Tool,Scalpel,1.0,0.988,1080,1920
val,09_1_0592,Right Hand Tool,Scalpel,0.997,0.6321,1080,1920
val,09_1_0679,Left Hand Tool,Forceps,0.9331,0.6582,1080,1920
val,09_1_0594,Right Hand Tool,Scalpel,0.9995,0.9478,1080,1920
val,09_1_0385,Two Hands Tool,Syringe,1.0,1.0,1080,1920
val,10_1_0490,Right Hand Tool,Scissors,0.9991,0.9029,1080,1920
val,10_1_0765,Right Hand Tool,Needle Holders,0.9989,0.9563,1080,1920
val,10_1_1443,Left Hand Tool,Mouth Gag,0.7963,0.5306,1080,1920
val,10_1_0918,Right Hand Tool,Raspatory,0.9973,0.9973,1080,1920
val,10_1_0897,Right Hand Tool,Needle Holders,0.9975,0.3522,1080,1920
val,10_1_0487,Left Hand Tool,Suction Cannula,1.0,0.6153,1080,1920
val,10_1_0438,Left Hand Tool,Suction Cannula,0.9864,0.8712,1080,1920
val,10_1_1533,Left Hand Tool,Tweezers,0.9996,0.9996,1080,1920
val,10_1_1037,Left Hand Tool,Needle Holders,0.9943,0.1322,1080,1920
val,09_1_0779,Right Hand Tool,Gauze,0.9999,0.9999,1080,1920
val,10_1_1471,Right Hand Tool,Needle Holders,0.9999,0.9845,1080,1920
val,10_1_0758,Left Hand Tool,Tweezers,0.9988,0.9988,1080,1920
val,10_1_0546,Right Hand Tool,Scissors,0.9989,0.6111,1080,1920
val,09_1_1006,Right Hand Tool,Electric Cautery,0.9964,0.9964,1080,1920
val,10_1_0479,Left Hand Tool,Suction Cannula,0.9954,0.8552,1080,1920
val,10_1_0594,Left Hand Tool,Suction Cannula,0.9988,0.9988,1080,1920
val,09_1_0485,Two Hands Tool,Scalpel,1.0,1.0,1080,1920
val,09_1_0496,Right Hand Tool,Scalpel,0.9994,0.9994,1080,1920
val,10_1_0959,Right Hand Tool,Mouth Gag,1.0,0.0013,1080,1920
val,10_1_0749,Right Hand Tool,Needle Holders,0.9982,0.977,1080,1920
val,09_1_0842,Right Hand Tool,Electric Cautery,0.9975,0.5776,1080,1920
val,10_1_1190,Two Hands Tool,Bipolar Forceps,0.9947,0.8601,1080,1920
val,10_1_0861,Left Hand Tool,Tweezers,1.0,0.9229,1080,1920
val,10_1_0478,Right Hand Tool,Raspatory,0.999,0.9653,1080,1920
val,10_1_1487,Right Hand Tool,Tweezers,0.9959,0.7932,1080,1920
val,10_1_0554,Right Hand Tool,Scissors,1.0,0.6621,1080,1920
val,10_1_0775,Right Hand Tool,Scissors,1.0,0.5285,1080,1920
val,10_1_0517,Right Hand Tool,Scissors,1.0,1.0,1080,1920
val,09_1_0576,Right Hand Tool,Scalpel,0.9996,0.9132,1080,1920
val,09_1_0747,Left Hand Tool,Hook,0.9862,0.9862,1080,1920
val,09_1_0620,Left Hand Tool,Gauze,1.0,1.0,1080,1920
val,09_1_0675,Right Hand Tool,Scissors,1.0,0.7722,1080,1920
val,10_1_1399,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
val,10_1_1008,Left Hand Tool,Tweezers,0.9997,0.7923,1080,1920
val,10_1_0477,Left Hand Tool,Suction Cannula,0.9991,0.7219,1080,1920
val,10_1_1074,Right Hand Tool,Needle Holders,0.9978,0.8328,1080,1920
val,09_1_0696,Right Hand Tool,Scissors,0.9893,0.7655,1080,1920
val,10_1_0906,Right Hand Tool,Needle Holders,0.9994,0.7233,1080,1920
val,10_1_0613,Left Hand Tool,Suction Cannula,1.0,0.9735,1080,1920
val,10_1_1566,Left Hand Tool,Tweezers,1.0,0.9541,1080,1920
val,10_1_0746,Left Hand Tool,Tweezers,1.0,0.829,1080,1920
val,10_1_0352,Two Hands Tool,Scissors,0.9888,0.8145,1080,1920
val,10_1_1553,Left Hand Tool,Tweezers,0.9958,0.9958,1080,1920
val,10_1_0457,Right Hand Tool,Raspatory,0.999,0.9866,1080,1920
val,10_1_0285,Two Hands Tool,Mouth Gag,1.0,0.0259,1080,1920
val,09_1_0844,Right Hand Tool,Electric Cautery,0.9985,0.7672,1080,1920
val,09_1_0559,Right Hand Tool,Scalpel,0.9967,0.9967,1080,1920
val,10_1_0459,Left Hand Tool,Suction Cannula,0.9998,0.972,1080,1920
val,10_1_0784,Right Hand Tool,Scissors,0.9993,0.7844,1080,1920
val,10_1_1587,Left Hand Tool,Tweezers,1.0,0.0247,1080,1920
val,10_1_0688,Right Hand Tool,Scissors,0.9988,0.929,1080,1920
val,10_1_1394,Left Hand Tool,Tweezers,0.9869,0.9869,1080,1920
val,10_1_0855,Left Hand Tool,Tweezers,1.0,0.3819,1080,1920
val,10_1_0965,Right Hand Tool,Scissors,0.9997,0.5109,1080,1920
val,09_1_0818,Left Hand Tool,Gauze,0.9715,0.6993,1080,1920
val,09_1_0703,Left Hand Tool,Forceps,0.9967,0.3686,1080,1920
val,10_1_1485,Left Hand Tool,Tweezers,0.9961,0.7254,1080,1920
val,09_1_0450,Two Hands Tool,Syringe,0.9982,0.9982,1080,1920
val,09_1_0881,Right Hand Tool,Electric Cautery,0.9995,0.8185,1080,1920
val,10_1_0521,Left Hand Tool,Tweezers,1.0,0.6601,1080,1920
val,10_1_1532,Right Hand Tool,Needle Holders,0.9986,0.7064,1080,1920
val,10_1_1408,Left Hand Tool,Tweezers,1.0,0.761,1080,1920
val,10_1_0444,Left Hand Tool,Suction Cannula,1.0,1.0,1080,1920
val,09_1_0395,Two Hands Tool,Syringe,0.9976,0.9976,1080,1920
val,10_1_0543,Left Hand Tool,Tweezers,0.9991,0.8764,1080,1920
val,10_1_0941,Right Hand Tool,Needle Holders,0.995,0.7811,1080,1920
val,10_1_0724,Right Hand Tool,Mouth Gag,1.0,0.002,1080,1920
val,09_1_0598,Left Hand Tool,Gauze,0.9988,0.9455,1080,1920
val,10_1_0931,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,09_1_0737,Left Hand Tool,Gauze,0.9938,0.329,1080,1920
val,10_1_1389,Right Hand Tool,Needle Holders,0.9992,0.9992,1080,1920
val,09_1_0820,Left Hand Tool,Gauze,1.0,0.7079,1080,1920
val,09_1_1000,Left Hand Tool,Tweezers,0.9997,0.9997,1080,1920
val,10_1_0738,Right Hand Tool,Bipolar Forceps,0.9977,0.2831,1080,1920
val,10_1_0367,Two Hands Tool,Scissors,0.9977,0.7947,1080,1920
val,10_1_0733,Left Hand Tool,Tweezers,1.0,0.8344,1080,1920
val,10_1_0720,Left Hand Tool,Tweezers,0.9985,0.8686,1080,1920
val,10_1_0609,Right Hand Tool,Scissors,0.9988,0.7863,1080,1920
val,09_1_0838,Right Hand Tool,Electric Cautery,0.9959,0.5872,1080,1920
val,10_1_1681,Right Hand Tool,Needle Holders,0.9978,0.8823,1080,1920
val,10_1_1434,Right Hand Tool,Needle Holders,0.9978,0.7807,1080,1920
val,10_1_1497,Left Hand Tool,Tweezers,0.9961,0.8979,1080,1920
val,10_1_0621,Right Hand Tool,Raspatory,0.9977,0.9119,1080,1920
val,10_1_1390,Right Hand Tool,Needle Holders,1.0,0.7919,1080,1920
val,10_1_0832,Right Hand Tool,Needle Holders,0.9954,0.5964,1080,1920
val,09_1_0550,Left Hand Tool,Gauze,0.9993,0.6882,1080,1920
val,10_1_0509,Right Hand Tool,Raspatory,1.0,1.0,1080,1920
val,10_1_1171,Left Hand Tool,Forceps,0.9971,0.9971,1080,1920
val,09_1_0689,Left Hand Tool,Forceps,0.9936,0.9936,1080,1920
val,09_1_0706,Left Hand Tool,Gauze,1.0,0.4679,1080,1920
val,10_1_1455,Right Hand Tool,Needle Holders,0.9996,0.8241,1080,1920
val,10_1_0761,Left Hand Tool,Tweezers,0.9964,0.9964,1080,1920
val,10_1_0558,Left Hand Tool,Tweezers,1.0,0.827,1080,1920
val,09_1_0847,Right Hand Tool,Electric Cautery,0.9993,0.8367,1080,1920
val,09_1_0882,Right Hand Tool,Electric Cautery,0.9987,0.8583,1080,1920
val,10_1_1108,Left Hand Tool,Mouth Gag,0.1224,0.1224,1080,1920
val,09_1_0884,Left Hand Tool,Gauze,0.9947,0.1043,1080,1920
val,10_1_0912,Right Hand Tool,Needle Holders,0.9847,0.6219,1080,1920
val,09_1_0723,Two Hands Tool,Gauze,0.9975,0.7231,1080,1920
val,10_1_0963,Right Hand Tool,Scissors,0.9993,0.8328,1080,1920
val,09_1_0603,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
val,10_1_0545,Right Hand Tool,Scissors,1.0,1.0,1080,1920
val,10_1_0926,Left Hand Tool,Mouth Gag,0.0117,0.0117,1080,1920
val,10_1_0393,Left Hand Tool,Suction Cannula,1.0,0.8179,1080,1920
val,09_1_0806,Left Hand Tool,Gauze,1.0,0.9072,1080,1920
val,10_1_1645,Two Hands Tool,Needle Holders,0.9993,0.3742,1080,1920
val,10_1_0949,Left Hand Tool,Tweezers,0.9999,0.9479,1080,1920
val,10_1_0541,Right Hand Tool,Scissors,1.0,0.668,1080,1920
val,10_1_1018,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_1563,Right Hand Tool,Needle Holders,0.9974,0.5642,1080,1920
val,09_1_0521,Left Hand Tool,Gauze,1.0,1.0,1080,1920
val,10_1_0221,Right Hand Tool,Skewer,0.0174,0.0174,1080,1920
val,10_1_1437,Right Hand Tool,Needle Holders,0.9948,0.9948,1080,1920
val,10_1_0561,Left Hand Tool,Tweezers,1.0,0.8765,1080,1920
val,10_1_0818,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,09_1_0520,Right Hand Tool,Scalpel,0.9819,0.9819,1080,1920
val,10_1_0989,Left Hand Tool,Tweezers,1.0,0.9646,1080,1920
val,09_1_0613,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
val,10_1_0500,Left Hand Tool,Suction Cannula,1.0,0.8155,1080,1920
val,10_1_0774,Left Hand Tool,Tweezers,1.0,0.9021,1080,1920
val,10_1_1423,Right Hand Tool,Needle Holders,0.9997,0.7847,1080,1920
val,10_1_0548,Left Hand Tool,Tweezers,1.0,0.7574,1080,1920
val,10_1_0989,Right Hand Tool,Needle Holders,0.9979,0.6763,1080,1920
val,10_1_0576,Left Hand Tool,Tweezers,0.954,0.7547,1080,1920
val,09_1_0763,Left Hand Tool,Hook,0.9963,0.9963,1080,1920
val,10_1_1093,Right Hand Tool,Needle Holders,0.9987,0.7312,1080,1920
val,10_1_0497,Left Hand Tool,Suction Cannula,1.0,0.6137,1080,1920
val,10_1_0470,Left Hand Tool,Suction Cannula,1.0,0.6534,1080,1920
val,10_1_0490,Left Hand Tool,Suction Cannula,0.9925,0.4851,1080,1920
val,10_1_0935,Right Hand Tool,Needle Holders,1.0,0.791,1080,1920
val,10_1_1024,Left Hand Tool,Tweezers,1.0,0.7282,1080,1920
val,09_1_0530,Left Hand Tool,Gauze,0.9983,0.9983,1080,1920
val,10_1_0854,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0533,Left Hand Tool,Tweezers,1.0,0.71,1080,1920
val,10_1_0797,Right Hand Tool,Needle Holders,0.9981,0.9981,1080,1920
val,10_1_1452,Right Hand Tool,Needle Holders,1.0,0.9164,1080,1920
val,09_1_0670,Right Hand Tool,Scissors,0.9926,0.9926,1080,1920
val,10_1_0355,Left Hand Tool,Suction Cannula,0.9927,0.5552,1080,1920
val,10_1_0406,Right Hand Tool,Raspatory,1.0,0.9988,1080,1920
val,09_1_0676,Left Hand Tool,Forceps,0.9991,0.6364,1080,1920
val,10_1_0898,Right Hand Tool,Needle Holders,0.9763,0.8101,1080,1920
val,09_1_0546,Left Hand Tool,Gauze,0.9966,0.6006,1080,1920
val,09_1_0649,Left Hand Tool,Tweezers,1.0,0.9693,1080,1920
val,10_1_0876,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,09_1_0495,Left Hand Tool,Gauze,0.999,0.7548,1080,1920
val,10_1_0549,Right Hand Tool,Scissors,1.0,0.7644,1080,1920
val,10_1_0861,Right Hand Tool,Needle Holders,1.0,0.6263,1080,1920
val,10_1_0537,Left Hand Tool,Suction Cannula,0.9991,0.7223,1080,1920
val,10_1_1539,Left Hand Tool,Tweezers,1.0,0.8572,1080,1920
val,10_1_0556,Right Hand Tool,Scissors,0.9951,0.6984,1080,1920
val,10_1_1456,Right Hand Tool,Needle Holders,1.0,0.9018,1080,1920
val,10_1_1178,Left Hand Tool,Forceps,0.9713,0.9688,1080,1920
val,10_1_0614,Left Hand Tool,Suction Cannula,0.9708,0.9708,1080,1920
val,10_1_0227,Right Hand Tool,Skewer,0.0,0.0,1080,1920
val,09_1_0879,Left Hand Tool,Gauze,1.0,0.5823,1080,1920
val,10_1_0564,Right Hand Tool,Raspatory,1.0,0.7904,1080,1920
val,10_1_1114,Right Hand Tool,Needle Holders,1.0,0.8902,1080,1920
val,10_1_0435,Left Hand Tool,Suction Cannula,1.0,0.9121,1080,1920
val,10_1_0955,Left Hand Tool,Tweezers,1.0,0.6502,1080,1920
val,10_1_0707,Right Hand Tool,Scissors,0.9867,0.9867,1080,1920
val,10_1_0405,Right Hand Tool,Raspatory,0.9942,0.9942,1080,1920
val,10_1_0924,Left Hand Tool,Tweezers,0.9766,0.9766,1080,1920
val,10_1_0549,Left Hand Tool,Tweezers,1.0,0.8171,1080,1920
val,10_1_1431,Right Hand Tool,Needle Holders,1.0,0.7131,1080,1920
val,09_1_0695,Right Hand Tool,Scissors,0.9945,0.9722,1080,1920
val,10_1_1425,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0933,Right Hand Tool,Needle Holders,0.9932,0.7651,1080,1920
val,10_1_0693,Right Hand Tool,Scissors,0.9997,0.9604,1080,1920
val,10_1_1624,Right Hand Tool,Needle Holders,0.9986,0.3103,1080,1920
val,09_1_0822,Left Hand Tool,Forceps,0.9979,0.9979,1080,1920
val,10_1_1475,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0277,Two Hands Tool,Syringe,1.0,0.6312,1080,1920
val,10_1_0385,Left Hand Tool,Suction Cannula,1.0,0.646,1080,1920
val,10_1_1511,Right Hand Tool,Mouth Gag,1.0,0.0027,1080,1920
val,10_1_0687,Left Hand Tool,Tweezers,0.9794,0.355,1080,1920
val,10_1_1014,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
val,10_1_0714,Right Hand Tool,Scissors,1.0,0.8739,1080,1920
val,10_1_0409,Right Hand Tool,Raspatory,1.0,0.9032,1080,1920
val,10_1_0291,Two Hands Tool,Syringe,0.9904,0.6675,1080,1920
